SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
4970000,1725877873, 2024/9/9 10:31:13,53.43,42.23,277.5,2194.12,3793.95,45.87,42.51,1002,2484,1,,
4971999,1725877875, 2024/9/9 10:31:15,53.44,42.25,277.5,2194.12,3793.95,45.87,42.51,1002,2485,1,,
4973999,1725877877, 2024/9/9 10:31:17,53.42,42.25,277.5,2194.31,3793.95,45.87,42.51,1002,2486,1,,
4975998,1725877879, 2024/9/9 10:31:19,53.43,42.25,277.5,2194.5,3789.06,45.87,42.51,1002,2487,1,,
4977999,1725877881, 2024/9/9 10:31:21,53.45,42.26,277.5,2194.5,3793.95,45.87,42.51,1002,2488,1,,
4979999,1725877883, 2024/9/9 10:31:23,53.42,42.28,277.5,2194.5,3793.95,45.87,42.51,1002,2489,1,,
4982000,1725877885, 2024/9/9 10:31:25,53.43,42.26,277.5,2194.69,3793.95,45.87,42.51,1002,2490,1,,
4983999,1725877887, 2024/9/9 10:31:27,53.38,42.26,277.5,2194.69,3793.95,45.87,42.51,1002,2491,1,,
4985999,1725877889, 2024/9/9 10:31:29,53.41,42.29,277.5,2194.87,3789.06,45.87,42.51,1002,2492,1,,
4988000,1725877891, 2024/9/9 10:31:31,53.4,42.3,277.69,2194.87,3793.95,45.87,42.51,1002,2493,1,,
4989999,1725877893, 2024/9/9 10:31:33,53.41,42.3,277.69,2194.87,3793.95,45.87,42.51,1002,2494,1,,
4991998,1725877895, 2024/9/9 10:31:35,53.38,42.32,277.69,2194.87,3793.95,45.87,42.51,1002,2495,1,,
4994000,1725877897, 2024/9/9 10:31:37,53.4,42.3,277.69,2195.06,3793.95,45.87,42.51,1002,2496,1,,
4995998,1725877899, 2024/9/9 10:31:39,53.4,42.3,277.69,2195.25,3793.95,45.87,42.51,1002,2497,1,,
4997999,1725877901, 2024/9/9 10:31:41,53.38,42.31,277.69,2195.25,3793.95,45.87,42.51,1002,2498,1,,
5000000,1725877903, 2024/9/9 10:31:43,53.37,42.32,277.69,2195.25,3789.06,45.87,42.51,1002,2499,1,,
5002000,1725877905, 2024/9/9 10:31:45,53.39,42.31,277.69,2195.44,3793.95,45.87,42.51,1002,2500,1,,
5003999,1725877907, 2024/9/9 10:31:47,53.39,42.35,277.88,2195.44,3789.06,45.87,42.51,1002,2501,1,,
5006000,1725877909, 2024/9/9 10:31:49,53.38,42.33,277.69,2195.44,3789.06,45.87,42.51,1002,2502,1,,
5007998,1725877911, 2024/9/9 10:31:51,53.38,42.36,277.88,2195.62,3789.06,45.87,42.51,1002,2503,1,,
5009999,1725877913, 2024/9/9 10:31:53,53.36,42.36,277.88,2195.62,3793.95,45.87,42.51,1002,2504,1,,
5011999,1725877915, 2024/9/9 10:31:55,53.36,42.36,277.88,2195.81,3793.95,45.87,42.51,1002,2505,1,,
5013999,1725877917, 2024/9/9 10:31:57,53.38,42.35,277.69,2195.81,3793.95,45.87,42.51,1002,2506,1,,
5015999,1725877919, 2024/9/9 10:31:59,53.39,42.36,277.88,2196,3793.95,45.87,42.51,1002,2507,1,,
5017999,1725877921, 2024/9/9 10:32:1,53.34,42.38,277.88,2196,3793.95,45.87,42.51,1002,2508,1,,
5020000,1725877923, 2024/9/9 10:32:3,53.33,42.38,277.88,2196,3789.06,45.87,42.51,1002,2509,1,,
5021999,1725877925, 2024/9/9 10:32:5,53.37,42.38,277.88,2196.19,3793.95,45.87,42.51,1002,2510,1,,
5024000,1725877927, 2024/9/9 10:32:7,53.35,42.39,278.44,2196.75,3774.41,45.87,43.14,1002,2511,1,,
5025998,1725877929, 2024/9/9 10:32:9,53.35,42.4,278.44,2196.75,3657.23,45.87,43.14,1002,2512,1,,
5027999,1725877931, 2024/9/9 10:32:11,53.34,42.4,278.44,2196.94,3676.76,45.87,43.14,1002,2513,1,,
5029999,1725877933, 2024/9/9 10:32:13,53.36,42.39,278.44,2196.94,3666.99,45.87,43.14,1002,2514,1,,
5031999,1725877935, 2024/9/9 10:32:15,53.33,42.39,278.44,2197.12,3662.11,45.87,43.14,1002,2515,1,,
5034000,1725877937, 2024/9/9 10:32:17,53.34,42.39,278.63,2197.12,3662.11,45.87,43.14,1002,2516,1,,
5035999,1725877939, 2024/9/9 10:32:19,53.33,42.42,278.63,2197.31,3657.23,45.87,43.14,1002,2517,1,,
5037999,1725877941, 2024/9/9 10:32:21,53.3,42.43,278.06,2196.75,3784.18,45.87,43.14,1002,2518,1,,
5039998,1725877943, 2024/9/9 10:32:23,53.34,42.43,278.06,2196.75,3784.18,45.87,43.14,1002,2519,1,,
5041999,1725877945, 2024/9/9 10:32:25,53.33,42.4,278.06,2197.12,3789.06,45.87,43.14,1002,2520,1,,
5044000,1725877947, 2024/9/9 10:32:27,53.33,42.43,278.06,2196.94,3784.18,45.16,43.14,1048,2521,1,,
5045999,1725877949, 2024/9/9 10:32:29,53.34,42.45,278.06,2197.12,3789.06,45.16,43.14,1048,2522,1,,
5047999,1725877951, 2024/9/9 10:32:31,53.33,42.45,278.25,2197.12,3784.18,45.16,43.14,1048,2523,1,,
5050000,1725877953, 2024/9/9 10:32:33,53.3,42.42,278.06,2197.31,3784.18,45.16,43.14,1048,2524,1,,
5051999,1725877955, 2024/9/9 10:32:35,53.34,42.43,278.06,2197.5,3789.06,45.16,43.14,1048,2525,1,,
5053999,1725877957, 2024/9/9 10:32:37,53.31,42.45,278.25,2197.31,3789.06,45.16,43.14,1048,2526,1,,
5056000,1725877959, 2024/9/9 10:32:39,53.31,42.45,278.25,2197.5,3784.18,45.16,43.14,1048,2527,1,,
5057999,1725877961, 2024/9/9 10:32:41,53.33,42.47,278.25,2197.69,3784.18,45.16,43.14,1048,2528,1,,
5059998,1725877963, 2024/9/9 10:32:43,53.32,42.47,278.25,2197.69,3789.06,45.16,43.14,1048,2529,1,,
5061999,1725877965, 2024/9/9 10:32:45,53.29,42.46,278.25,2197.69,3789.06,45.16,43.14,1048,2530,1,,
5063999,1725877967, 2024/9/9 10:32:47,53.31,42.48,278.25,2197.87,3789.06,45.16,43.14,1048,2531,1,,
5066000,1725877969, 2024/9/9 10:32:49,53.29,42.5,278.25,2197.87,3789.06,45.16,43.14,1048,2532,1,,
5067999,1725877971, 2024/9/9 10:32:51,53.28,42.48,278.25,2197.87,3789.06,45.16,43.14,1048,2533,1,,
5069999,1725877973, 2024/9/9 10:32:53,53.31,42.5,278.25,2198.06,3789.06,45.16,43.14,1048,2534,1,,
5071998,1725877975, 2024/9/9 10:32:55,53.3,42.51,278.25,2198.25,3784.18,45.16,43.14,1048,2535,1,,
5073999,1725877977, 2024/9/9 10:32:57,53.27,42.5,278.44,2198.25,3789.06,45.16,43.14,1048,2536,1,,
5075999,1725877979, 2024/9/9 10:32:59,53.29,42.5,278.44,2198.25,3784.18,45.16,43.14,1048,2537,1,,
5077999,1725877981, 2024/9/9 10:33:1,53.28,42.52,278.44,2198.25,3784.18,45.16,43.14,1048,2538,1,,
5080000,1725877984, 2024/9/9 10:33:4,53.29,42.53,278.44,2198.44,3789.06,45.16,43.14,1048,2539,1,,
5081999,1725877986, 2024/9/9 10:33:6,53.27,42.54,278.44,2198.44,3789.06,45.16,43.14,1048,2540,1,,
5083999,1725877988, 2024/9/9 10:33:8,53.29,42.54,278.44,2198.62,3784.18,45.16,43.14,1048,2541,1,,
5086000,1725877990, 2024/9/9 10:33:10,53.27,42.51,278.44,2198.81,3779.3,45.16,43.14,1048,2542,1,,
5087998,1725877992, 2024/9/9 10:33:12,53.28,42.54,278.44,2198.81,3784.18,45.16,43.14,1048,2543,1,,
5089999,1725877994, 2024/9/9 10:33:14,53.27,42.52,278.44,2199,3784.18,45.16,43.14,1048,2544,1,,
5091998,1725877996, 2024/9/9 10:33:16,53.28,42.55,278.44,2199,3784.18,45.16,43.14,1048,2545,1,,
5093999,1725877998, 2024/9/9 10:33:18,53.25,42.55,278.63,2199,3784.18,45.16,43.14,1048,2546,1,,
5095998,1725878000, 2024/9/9 10:33:20,53.28,42.55,278.44,2199,3784.18,45.16,43.14,1048,2547,1,,
5098000,1725878002, 2024/9/9 10:33:22,53.24,42.56,278.44,2199.19,3784.18,45.16,43.14,1048,2548,1,,
5099999,1725878004, 2024/9/9 10:33:24,53.26,42.57,278.63,2199.19,3779.3,45.16,43.14,1048,2549,1,,
5101999,1725878006, 2024/9/9 10:33:26,53.26,42.58,278.63,2199.37,3779.3,45.16,43.14,1048,2550,1,,
5104000,1725878008, 2024/9/9 10:33:28,53.23,42.57,278.63,2199.37,3784.18,45.16,43.14,1048,2551,1,,
5105999,1725878010, 2024/9/9 10:33:30,53.22,42.57,278.63,2199.56,3779.3,45.16,43.14,1048,2552,1,,
5108000,1725878012, 2024/9/9 10:33:32,53.25,42.57,278.63,2199.56,3779.3,45.16,43.14,1048,2553,1,,
5109999,1725878014, 2024/9/9 10:33:34,53.22,42.59,278.63,2199.56,3784.18,45.16,43.14,1048,2554,1,,
5111999,1725878016, 2024/9/9 10:33:36,53.23,42.59,278.63,2199.75,3784.18,45.16,43.14,1048,2555,1,,
5114000,1725878018, 2024/9/9 10:33:38,53.21,42.6,278.63,2199.75,3779.3,45.16,43.14,1048,2556,1,,
5115999,1725878020, 2024/9/9 10:33:40,53.28,42.62,278.81,2199.94,3784.18,45.16,43.14,1048,2557,1,,
5117999,1725878022, 2024/9/9 10:33:42,53.25,42.61,278.81,2199.94,3784.18,45.16,43.14,1048,2558,1,,
5119998,1725878024, 2024/9/9 10:33:44,53.26,42.61,278.81,2199.94,3784.18,45.16,43.14,1048,2559,1,,
5121998,1725878026, 2024/9/9 10:33:46,53.23,42.61,278.81,2199.94,3784.18,45.16,43.14,1048,2560,1,,
5123999,1725878028, 2024/9/9 10:33:48,53.21,42.63,278.81,2200.12,3784.18,45.16,43.14,1048,2561,1,,
5125999,1725878030, 2024/9/9 10:33:50,53.23,42.64,278.81,2200.12,3784.18,45.16,43.14,1048,2562,1,,
5128000,1725878032, 2024/9/9 10:33:52,53.23,42.64,278.81,2200.12,3789.06,45.16,43.14,1048,2563,1,,
5129999,1725878034, 2024/9/9 10:33:54,53.19,42.65,278.81,2200.31,3784.18,45.16,43.14,1048,2564,1,,
5131999,1725878036, 2024/9/9 10:33:56,53.23,42.64,278.81,2200.31,3784.18,45.16,43.14,1048,2565,1,,
5133999,1725878038, 2024/9/9 10:33:58,53.22,42.67,278.81,2200.31,3779.3,45.16,43.14,1048,2566,1,,
5135998,1725878040, 2024/9/9 10:34:0,53.23,42.65,278.81,2200.5,3779.3,45.16,43.14,1048,2567,1,,
5137998,1725878042, 2024/9/9 10:34:2,53.2,42.67,279,2200.69,3784.18,45.16,43.14,1048,2568,1,,
5139998,1725878044, 2024/9/9 10:34:4,53.19,42.66,279,2200.69,3779.3,45.16,43.14,1048,2569,1,,
5141999,1725878046, 2024/9/9 10:34:6,53.22,42.65,279,2200.87,3779.3,45.16,43.14,1048,2570,1,,
5143998,1725878048, 2024/9/9 10:34:8,53.2,42.69,279,2200.87,3779.3,45.16,43.14,1048,2571,1,,
5146000,1725878050, 2024/9/9 10:34:10,53.24,42.69,279,2200.87,3779.3,45.16,43.14,1048,2572,1,,
5147999,1725878052, 2024/9/9 10:34:12,53.18,42.67,279,2200.87,3784.18,45.16,43.14,1048,2573,1,,
5150000,1725878054, 2024/9/9 10:34:14,53.17,42.69,279,2201.06,3779.3,45.16,43.14,1048,2574,1,,
5152000,1725878056, 2024/9/9 10:34:16,53.21,42.7,279,2201.06,3784.18,45.16,43.14,1048,2575,1,,
5153999,1725878058, 2024/9/9 10:34:18,53.23,42.69,279.19,2201.25,3774.41,45.16,43.14,1048,2576,1,,
5155999,1725878060, 2024/9/9 10:34:20,53.17,42.69,279.19,2201.25,3784.18,45.16,43.14,1048,2577,1,,
5157998,1725878062, 2024/9/9 10:34:22,53.21,42.69,279.19,2201.25,3784.18,45.16,43.14,1048,2578,1,,
5159999,1725878064, 2024/9/9 10:34:24,53.22,42.73,279,2201.44,3784.18,45.16,43.14,1048,2579,1,,
5161999,1725878066, 2024/9/9 10:34:26,53.18,42.71,279,2201.44,3784.18,45.16,43.14,1048,2580,1,,
5164000,1725878068, 2024/9/9 10:34:28,53.22,42.74,279.19,2201.62,3784.18,45.16,43.14,1048,2581,1,,
5166000,1725878070, 2024/9/9 10:34:30,53.17,42.71,279.19,2201.62,3784.18,45.16,43.14,1048,2582,1,,
5167998,1725878072, 2024/9/9 10:34:32,53.19,42.73,279.19,2201.62,3784.18,45.16,43.14,1048,2583,1,,
5169999,1725878074, 2024/9/9 10:34:34,53.21,42.75,279.19,2201.81,3784.18,45.16,43.14,1048,2584,1,,
5171999,1725878076, 2024/9/9 10:34:36,53.17,42.72,279.19,2201.62,3784.18,45.16,43.14,1048,2585,1,,
5173999,1725878078, 2024/9/9 10:34:38,53.17,42.75,279.19,2201.81,3779.3,45.16,43.14,1048,2586,1,,
5175999,1725878080, 2024/9/9 10:34:40,53.19,42.73,279.38,2202,3784.18,45.16,43.14,1048,2587,1,,
5177999,1725878082, 2024/9/9 10:34:42,53.16,42.76,279.19,2202,3784.18,45.16,43.14,1048,2588,1,,
5179999,1725878084, 2024/9/9 10:34:44,53.18,42.76,279.19,2202,3784.18,45.16,43.14,1048,2589,1,,
5181999,1725878086, 2024/9/9 10:34:46,53.19,42.75,279.19,2202,3789.06,45.16,43.14,1048,2590,1,,
5183998,1725878088, 2024/9/9 10:34:48,53.16,42.77,279.38,2202.19,3789.06,45.16,43.14,1048,2591,1,,
5185998,1725878090, 2024/9/9 10:34:50,53.15,42.77,279.38,2202.19,3793.95,45.16,43.14,1048,2592,1,,
5187999,1725878092, 2024/9/9 10:34:52,53.2,42.77,279.38,2202.37,3793.95,45.16,43.14,1048,2593,1,,
5189999,1725878094, 2024/9/9 10:34:54,53.17,42.79,279.38,2202.37,3789.06,45.16,43.14,1048,2594,1,,
5191999,1725878096, 2024/9/9 10:34:56,53.14,42.79,279.38,2202.37,3789.06,45.16,43.14,1048,2595,1,,
5193999,1725878098, 2024/9/9 10:34:58,53.17,42.78,279.38,2202.37,3789.06,45.16,43.14,1048,2596,1,,
5196000,1725878100, 2024/9/9 10:35:0,53.13,42.79,279.38,2202.56,3789.06,45.16,43.14,1048,2597,1,,
5197999,1725878102, 2024/9/9 10:35:2,53.16,42.78,279.38,2202.75,3784.18,45.16,43.14,1048,2598,1,,
5199998,1725878104, 2024/9/9 10:35:4,53.15,42.8,279.56,2202.75,3789.06,45.16,43.14,1048,2599,1,,
5201999,1725878106, 2024/9/9 10:35:6,53.18,42.81,279.38,2202.75,3793.95,45.16,43.14,1048,2600,1,,
5203998,1725878108, 2024/9/9 10:35:8,53.16,42.82,279.94,2203.31,3759.77,45.16,43.69,1048,2601,1,,
5206000,1725878110, 2024/9/9 10:35:10,53.14,42.85,279.94,2203.5,3632.81,45.16,43.69,1048,2602,1,,
5207999,1725878112, 2024/9/9 10:35:12,53.16,42.83,280.13,2203.5,3642.58,45.16,43.69,1048,2603,1,,
5209999,1725878114, 2024/9/9 10:35:14,53.19,42.81,280.13,2203.5,3647.46,45.16,43.69,1048,2604,1,,
5211999,1725878116, 2024/9/9 10:35:16,53.14,42.82,280.13,2203.69,3627.93,45.16,43.69,1048,2605,1,,
5214000,1725878118, 2024/9/9 10:35:18,53.16,42.84,280.13,2203.69,3662.11,45.16,43.69,1048,2606,1,,
5215998,1725878120, 2024/9/9 10:35:20,53.11,42.85,280.13,2203.87,3657.23,45.16,43.69,1048,2607,1,,
5217999,1725878122, 2024/9/9 10:35:22,53.16,42.85,279.56,2203.31,3793.95,45.16,43.69,1048,2608,1,,
5219999,1725878124, 2024/9/9 10:35:24,53.15,42.86,279.56,2203.31,3803.71,45.16,43.69,1048,2609,1,,
5221999,1725878126, 2024/9/9 10:35:26,53.13,42.86,279.56,2203.31,3793.95,45.16,43.69,1048,2610,1,,
5223999,1725878128, 2024/9/9 10:35:28,53.14,42.87,279.75,2203.5,3793.95,44.54,43.69,1096,2611,1,,
5225999,1725878130, 2024/9/9 10:35:30,53.15,42.86,279.75,2203.5,3798.83,44.54,43.69,1096,2612,1,,
5227999,1725878132, 2024/9/9 10:35:32,53.14,42.86,279.75,2203.69,3798.83,44.54,43.69,1096,2613,1,,
5229999,1725878134, 2024/9/9 10:35:34,53.13,42.86,279.75,2203.87,3798.83,44.54,43.69,1096,2614,1,,
5232000,1725878136, 2024/9/9 10:35:36,53.13,42.88,279.75,2203.69,3798.83,44.54,43.69,1096,2615,1,,
5233999,1725878138, 2024/9/9 10:35:38,53.12,42.88,279.75,2203.87,3793.95,44.54,43.69,1096,2616,1,,
5235998,1725878140, 2024/9/9 10:35:40,53.12,42.87,279.75,2203.87,3798.83,44.54,43.69,1096,2617,1,,
5238000,1725878142, 2024/9/9 10:35:42,53.12,42.92,279.75,2203.87,3803.71,44.54,43.69,1096,2618,1,,
5239999,1725878144, 2024/9/9 10:35:44,53.12,42.89,279.75,2204.06,3798.83,44.54,43.69,1096,2619,1,,
5241999,1725878146, 2024/9/9 10:35:46,53.11,42.89,279.75,2204.06,3798.83,44.54,43.69,1096,2620,1,,
5243999,1725878148, 2024/9/9 10:35:48,53.15,42.9,279.75,2204.25,3803.71,44.54,43.69,1096,2621,1,,
5245999,1725878150, 2024/9/9 10:35:50,53.15,42.93,279.75,2204.25,3798.83,44.54,43.69,1096,2622,1,,
5248000,1725878152, 2024/9/9 10:35:52,53.15,42.91,279.94,2204.25,3803.71,44.54,43.69,1096,2623,1,,
5249998,1725878154, 2024/9/9 10:35:54,53.13,42.92,279.75,2204.44,3803.71,44.54,43.69,1096,2624,1,,
5251999,1725878156, 2024/9/9 10:35:56,53.14,42.91,279.94,2204.44,3798.83,44.54,43.69,1096,2625,1,,
5254000,1725878158, 2024/9/9 10:35:58,53.09,42.92,279.94,2204.44,3803.71,44.54,43.69,1096,2626,1,,
5255999,1725878160, 2024/9/9 10:36:0,53.12,42.92,279.94,2204.63,3803.71,44.54,43.69,1096,2627,1,,
5257998,1725878162, 2024/9/9 10:36:2,53.13,42.93,279.94,2204.63,3798.83,44.54,43.69,1096,2628,1,,
5260000,1725878164, 2024/9/9 10:36:4,53.14,42.96,279.94,2204.63,3798.83,44.54,43.69,1096,2629,1,,
5261999,1725878166, 2024/9/9 10:36:6,53.15,42.93,279.94,2204.81,3803.71,44.54,43.69,1096,2630,1,,
5263998,1725878168, 2024/9/9 10:36:8,53.13,42.96,279.94,2204.81,3798.83,44.54,43.69,1096,2631,1,,
5265998,1725878170, 2024/9/9 10:36:10,53.13,42.96,279.94,2205,3798.83,44.54,43.69,1096,2632,1,,
5268000,1725878172, 2024/9/9 10:36:12,53.12,42.96,279.94,2205,3798.83,44.54,43.69,1096,2633,1,,
5269999,1725878174, 2024/9/9 10:36:14,53.1,42.96,280.13,2205.19,3803.71,44.54,43.69,1096,2634,1,,
5271999,1725878176, 2024/9/9 10:36:16,53.16,42.95,280.13,2205.19,3798.83,44.54,43.69,1096,2635,1,,
5273999,1725878178, 2024/9/9 10:36:18,53.13,42.97,280.13,2205.19,3798.83,44.54,43.69,1096,2636,1,,
5275999,1725878180, 2024/9/9 10:36:20,53.14,42.98,280.13,2205.19,3798.83,44.54,43.69,1096,2637,1,,
5278000,1725878182, 2024/9/9 10:36:22,53.13,42.98,280.13,2205.56,3798.83,44.54,43.69,1096,2638,1,,
5279998,1725878184, 2024/9/9 10:36:24,53.09,42.98,280.13,2205.56,3798.83,44.54,43.69,1096,2639,1,,
5281999,1725878186, 2024/9/9 10:36:26,53.13,42.98,280.13,2205.37,3803.71,44.54,43.69,1096,2640,1,,
5283999,1725878188, 2024/9/9 10:36:28,53.08,43,280.13,2205.56,3798.83,44.54,43.69,1096,2641,1,,
5285999,1725878190, 2024/9/9 10:36:30,53.09,43.01,280.13,2205.56,3798.83,44.54,43.69,1096,2642,1,,
5287999,1725878192, 2024/9/9 10:36:32,53.1,43.01,280.13,2205.75,3793.95,44.54,43.69,1096,2643,1,,
5289999,1725878194, 2024/9/9 10:36:34,53.11,43.01,280.31,2205.75,3798.83,44.54,43.69,1096,2644,1,,
5291999,1725878196, 2024/9/9 10:36:36,53.13,43,280.31,2205.94,3798.83,44.54,43.69,1096,2645,1,,
5294000,1725878198, 2024/9/9 10:36:38,53.12,43.01,280.31,2205.94,3798.83,44.54,43.69,1096,2646,1,,
5295998,1725878200, 2024/9/9 10:36:40,53.12,43.03,280.31,2205.94,3803.71,44.54,43.69,1096,2647,1,,
5297999,1725878202, 2024/9/9 10:36:42,53.12,43.03,280.31,2205.94,3798.83,44.54,43.69,1096,2648,1,,
5300000,1725878204, 2024/9/9 10:36:44,53.12,43.03,280.31,2206.12,3798.83,44.54,43.69,1096,2649,1,,
5302000,1725878206, 2024/9/9 10:36:46,53.14,43.04,280.31,2206.12,3798.83,44.54,43.69,1096,2650,1,,
5303999,1725878208, 2024/9/9 10:36:48,53.11,43.03,280.31,2206.12,3803.71,44.54,43.69,1096,2651,1,,
5305999,1725878210, 2024/9/9 10:36:50,53.11,43.05,280.31,2206.31,3798.83,44.54,43.69,1096,2652,1,,
5308000,1725878212, 2024/9/9 10:36:52,53.09,43.05,280.5,2206.31,3798.83,44.54,43.69,1096,2653,1,,
5309999,1725878214, 2024/9/9 10:36:54,53.09,43.06,280.5,2206.5,3803.71,44.54,43.69,1096,2654,1,,
5311998,1725878216, 2024/9/9 10:36:56,53.13,43.08,280.5,2206.31,3798.83,44.54,43.69,1096,2655,1,,
5313999,1725878218, 2024/9/9 10:36:58,53.12,43.06,280.5,2206.5,3798.83,44.54,43.69,1096,2656,1,,
5315999,1725878220, 2024/9/9 10:37:0,53.11,43.07,280.5,2206.5,3798.83,44.54,43.69,1096,2657,1,,
5317999,1725878222, 2024/9/9 10:37:2,53.1,43.07,280.5,2206.69,3798.83,44.54,43.69,1096,2658,1,,
5319999,1725878224, 2024/9/9 10:37:4,53.13,43.06,280.5,2206.5,3798.83,44.54,43.69,1096,2659,1,,
5321999,1725878226, 2024/9/9 10:37:6,53.14,43.09,280.5,2206.69,3798.83,44.54,43.69,1096,2660,1,,
5323999,1725878228, 2024/9/9 10:37:8,53.13,43.08,280.5,2206.69,3798.83,44.54,43.69,1096,2661,1,,
5325999,1725878230, 2024/9/9 10:37:10,53.08,43.08,280.5,2206.87,3798.83,44.54,43.69,1096,2662,1,,
5327998,1725878232, 2024/9/9 10:37:12,53.12,43.09,280.69,2206.87,3798.83,44.54,43.69,1096,2663,1,,
5329998,1725878234, 2024/9/9 10:37:14,53.09,43.09,280.5,2207.06,3798.83,44.54,43.69,1096,2664,1,,
5331999,1725878236, 2024/9/9 10:37:16,53.12,43.1,280.5,2207.06,3798.83,44.54,43.69,1096,2665,1,,
5333999,1725878238, 2024/9/9 10:37:18,53.12,43.08,280.69,2207.06,3798.83,44.54,43.69,1096,2666,1,,
5335999,1725878240, 2024/9/9 10:37:20,53.1,43.09,280.69,2207.25,3793.95,44.54,43.69,1096,2667,1,,
5337999,1725878242, 2024/9/9 10:37:22,53.11,43.11,280.69,2207.25,3798.83,44.54,43.69,1096,2668,1,,
5340000,1725878244, 2024/9/9 10:37:24,53.1,43.12,280.69,2207.44,3798.83,44.54,43.69,1096,2669,1,,
5341999,1725878246, 2024/9/9 10:37:26,53.09,43.1,280.69,2207.25,3798.83,44.54,43.69,1096,2670,1,,
5344000,1725878248, 2024/9/9 10:37:28,53.12,43.13,280.69,2207.44,3803.71,44.54,43.69,1096,2671,1,,
5345999,1725878250, 2024/9/9 10:37:30,53.13,43.13,280.69,2207.44,3798.83,44.54,43.69,1096,2672,1,,
5347999,1725878252, 2024/9/9 10:37:32,53.11,43.12,280.88,2207.62,3798.83,44.54,43.69,1096,2673,1,,
5349998,1725878254, 2024/9/9 10:37:34,53.12,43.13,280.88,2207.62,3798.83,44.54,43.69,1096,2674,1,,
5352000,1725878256, 2024/9/9 10:37:36,53.1,43.13,280.69,2207.62,3798.83,44.54,43.69,1096,2675,1,,
5353999,1725878258, 2024/9/9 10:37:38,53.09,43.15,280.69,2207.81,3798.83,44.54,43.69,1096,2676,1,,
5356000,1725878260, 2024/9/9 10:37:40,53.09,43.14,280.88,2207.62,3803.71,44.54,43.69,1096,2677,1,,
5357999,1725878262, 2024/9/9 10:37:42,53.11,43.16,280.88,2207.81,3798.83,44.54,43.69,1096,2678,1,,
5359998,1725878264, 2024/9/9 10:37:44,53.08,43.14,280.88,2207.81,3793.95,44.54,43.69,1096,2679,1,,
5361998,1725878266, 2024/9/9 10:37:46,53.12,43.14,280.88,2208,3793.95,44.54,43.69,1096,2680,1,,
5363999,1725878268, 2024/9/9 10:37:48,53.12,43.16,280.88,2208,3798.83,44.54,43.69,1096,2681,1,,
5365998,1725878270, 2024/9/9 10:37:50,53.11,43.17,280.88,2208,3798.83,44.54,43.69,1096,2682,1,,
5368000,1725878272, 2024/9/9 10:37:52,53.12,43.18,280.88,2208.19,3798.83,44.54,43.69,1096,2683,1,,
5369999,1725878274, 2024/9/9 10:37:54,53.11,43.18,280.88,2208.19,3798.83,44.54,43.69,1096,2684,1,,
5371999,1725878276, 2024/9/9 10:37:56,53.08,43.18,280.88,2208.19,3793.95,44.54,43.69,1096,2685,1,,
5373999,1725878278, 2024/9/9 10:37:58,53.12,43.18,281.06,2208.19,3798.83,44.54,43.69,1096,2686,1,,
5376000,1725878280, 2024/9/9 10:38:0,53.13,43.18,281.06,2208.37,3793.95,44.54,43.69,1096,2687,1,,
5377999,1725878282, 2024/9/9 10:38:2,53.12,43.18,281.06,2208.37,3798.83,44.54,43.69,1096,2688,1,,
5379998,1725878284, 2024/9/9 10:38:4,53.11,43.2,281.06,2208.56,3798.83,44.54,43.69,1096,2689,1,,
5381999,1725878286, 2024/9/9 10:38:6,53.13,43.2,281.06,2208.37,3798.83,44.54,43.69,1096,2690,1,,
5383999,1725878288, 2024/9/9 10:38:8,53.11,43.21,281.63,2208.94,3779.3,44.54,44.21,1096,2691,1,,
5385999,1725878290, 2024/9/9 10:38:10,53.09,43.22,281.63,2209.12,3657.23,44.54,44.21,1096,2692,1,,
5387999,1725878292, 2024/9/9 10:38:12,53.15,43.22,281.63,2209.31,3671.87,44.54,44.21,1096,2693,1,,
5389999,1725878294, 2024/9/9 10:38:14,53.09,43.21,281.63,2209.31,3666.99,44.54,44.21,1096,2694,1,,
5392000,1725878296, 2024/9/9 10:38:16,53.15,43.23,281.63,2209.31,3662.11,44.54,44.21,1096,2695,1,,
5393998,1725878298, 2024/9/9 10:38:18,53.14,43.22,281.63,2209.5,3662.11,44.54,44.21,1096,2696,1,,
5395999,1725878300, 2024/9/9 10:38:20,53.11,43.25,281.63,2209.5,3662.11,44.54,44.21,1096,2697,1,,
5398000,1725878302, 2024/9/9 10:38:22,53.12,43.23,281.06,2208.94,3798.83,44.54,44.21,1096,2698,1,,
5399999,1725878304, 2024/9/9 10:38:24,53.14,43.25,281.25,2208.94,3798.83,44.54,44.21,1096,2699,1,,
5402000,1725878306, 2024/9/9 10:38:26,53.12,43.27,281.25,2209.12,3793.95,44.54,44.21,1096,2700,1,,
5404000,1725878308, 2024/9/9 10:38:28,53.13,43.27,281.25,2209.12,3793.95,44.1,44.21,1141,2701,1,,
5405999,1725878310, 2024/9/9 10:38:30,53.16,43.26,281.25,2209.31,3798.83,44.1,44.21,1141,2702,1,,
5408000,1725878312, 2024/9/9 10:38:32,53.13,43.27,281.25,2209.12,3798.83,44.1,44.21,1141,2703,1,,
