SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
6501998,1721641668, 2024/7/22 9:47:48,56.43,42.57,355.88,2201.25,3789.06,49.11,42.26,1535,3250,1,,
6503999,1721641670, 2024/7/22 9:47:50,56.43,42.58,355.88,2201.44,3793.95,49.11,42.26,1535,3251,1,,
6505999,1721641672, 2024/7/22 9:47:52,56.42,42.59,355.88,2201.44,3789.06,49.11,42.26,1535,3252,1,,
6507999,1721641674, 2024/7/22 9:47:54,56.36,42.6,355.88,2201.44,3793.95,49.11,42.26,1535,3253,1,,
6509999,1721641676, 2024/7/22 9:47:56,56.37,42.6,355.88,2201.44,3789.06,49.11,42.26,1535,3254,1,,
6511998,1721641678, 2024/7/22 9:47:58,56.38,42.6,356.06,2201.62,3789.06,49.11,42.26,1535,3255,1,,
6513998,1721641680, 2024/7/22 9:48:0,56.38,42.62,356.06,2201.62,3793.95,49.11,42.26,1535,3256,1,,
6515999,1721641682, 2024/7/22 9:48:2,56.35,42.63,356.06,2201.81,3793.95,49.11,42.26,1535,3257,1,,
6517999,1721641684, 2024/7/22 9:48:4,56.34,42.66,356.25,2202,3789.06,49.11,42.26,1535,3258,1,,
6520000,1721641686, 2024/7/22 9:48:6,56.32,42.64,356.25,2202,3789.06,49.11,42.26,1535,3259,1,,
6521999,1721641688, 2024/7/22 9:48:8,56.34,42.65,356.25,2202.19,3793.95,49.11,42.26,1535,3260,1,,
6523999,1721641690, 2024/7/22 9:48:10,56.33,42.65,356.25,2202.19,3793.95,49.11,42.26,1535,3261,1,,
6525999,1721641692, 2024/7/22 9:48:12,56.3,42.66,356.25,2202.37,3793.95,49.11,42.26,1535,3262,1,,
6527998,1721641694, 2024/7/22 9:48:14,56.29,42.71,356.44,2202.37,3793.95,49.11,42.26,1535,3263,1,,
6530000,1721641696, 2024/7/22 9:48:16,56.25,42.69,356.44,2202.56,3793.95,49.11,42.26,1535,3264,1,,
6531999,1721641698, 2024/7/22 9:48:18,56.26,42.68,356.44,2202.56,3793.95,49.11,42.26,1535,3265,1,,
6533999,1721641700, 2024/7/22 9:48:20,56.25,42.7,356.63,2202.75,3793.95,49.11,42.26,1535,3266,1,,
6535998,1721641702, 2024/7/22 9:48:22,56.21,42.71,356.63,2202.75,3793.95,49.11,42.26,1535,3267,1,,
6538000,1721641704, 2024/7/22 9:48:24,56.23,42.73,356.63,2202.75,3793.95,49.11,42.26,1535,3268,1,,
6540000,1721641706, 2024/7/22 9:48:26,56.21,42.73,356.63,2202.94,3793.95,49.11,42.26,1535,3269,1,,
6542000,1721641708, 2024/7/22 9:48:28,56.21,42.77,356.63,2202.94,3793.95,49.11,42.26,1535,3270,1,,
6543998,1721641710, 2024/7/22 9:48:30,56.22,42.73,356.81,2203.12,3793.95,49.11,42.26,1535,3271,1,,
6545998,1721641712, 2024/7/22 9:48:32,56.2,42.76,356.81,2203.12,3798.83,49.11,42.26,1535,3272,1,,
6547999,1721641714, 2024/7/22 9:48:34,56.19,42.77,356.81,2203.31,3793.95,49.11,42.26,1535,3273,1,,
6549999,1721641716, 2024/7/22 9:48:36,56.17,42.76,357,2203.31,3793.95,49.11,42.26,1535,3274,1,,
6551999,1721641718, 2024/7/22 9:48:38,56.15,42.79,357,2203.31,3789.06,49.11,42.26,1535,3275,1,,
6553999,1721641720, 2024/7/22 9:48:40,56.15,42.79,357,2203.31,3793.95,49.11,42.26,1535,3276,1,,
6555999,1721641722, 2024/7/22 9:48:42,56.14,42.79,357,2203.5,3793.95,49.11,42.26,1535,3277,1,,
6557999,1721641724, 2024/7/22 9:48:44,56.12,42.8,357,2203.69,3793.95,49.11,42.26,1535,3278,1,,
6560000,1721641726, 2024/7/22 9:48:46,56.13,42.82,357.19,2203.87,3789.06,49.11,42.26,1535,3279,1,,
6561999,1721641728, 2024/7/22 9:48:48,56.13,42.82,357.19,2203.87,3793.95,49.11,42.26,1535,3280,1,,
6563998,1721641730, 2024/7/22 9:48:50,56.07,42.82,357.19,2203.87,3793.95,49.11,42.26,1535,3281,1,,
6565999,1721641732, 2024/7/22 9:48:52,56.09,42.84,357.38,2203.87,3793.95,49.11,42.26,1535,3282,1,,
6567999,1721641734, 2024/7/22 9:48:54,56.06,42.83,357.38,2204.06,3793.95,49.11,42.26,1535,3283,1,,
6569999,1721641736, 2024/7/22 9:48:56,56.04,42.85,357.38,2204.06,3793.95,49.11,42.26,1535,3284,1,,
6572000,1721641738, 2024/7/22 9:48:58,56.06,42.86,357.38,2204.25,3793.95,49.11,42.26,1535,3285,1,,
6574000,1721641740, 2024/7/22 9:49:0,56.05,42.87,357.38,2204.25,3798.83,49.11,42.26,1535,3286,1,,
6575998,1721641742, 2024/7/22 9:49:2,56.03,42.86,357.38,2204.44,3793.95,49.11,42.26,1535,3287,1,,
6577999,1721641744, 2024/7/22 9:49:4,56.02,42.89,357.56,2204.44,3793.95,49.11,42.26,1535,3288,1,,
6579999,1721641746, 2024/7/22 9:49:6,56.02,42.88,357.56,2204.44,3793.95,49.11,42.26,1535,3289,1,,
6581999,1721641748, 2024/7/22 9:49:8,55.99,42.9,357.56,2204.63,3793.95,49.11,42.26,1535,3290,1,,
6583999,1721641750, 2024/7/22 9:49:10,55.98,42.88,357.75,2204.63,3798.83,49.11,42.26,1535,3291,1,,
6585999,1721641752, 2024/7/22 9:49:12,56,42.89,357.75,2204.81,3793.95,49.11,42.26,1535,3292,1,,
6587999,1721641754, 2024/7/22 9:49:14,55.97,42.9,357.75,2204.81,3793.95,49.11,42.26,1535,3293,1,,
6589999,1721641756, 2024/7/22 9:49:16,55.95,42.91,357.75,2204.81,3798.83,49.11,42.26,1535,3294,1,,
6592000,1721641758, 2024/7/22 9:49:18,55.97,42.92,357.94,2205,3798.83,49.11,42.26,1535,3295,1,,
6593998,1721641760, 2024/7/22 9:49:20,55.92,42.93,357.94,2205,3803.71,49.11,42.26,1535,3296,1,,
6596000,1721641762, 2024/7/22 9:49:22,55.9,42.95,357.94,2205.19,3793.95,49.11,42.26,1535,3297,1,,
6597999,1721641764, 2024/7/22 9:49:24,55.93,42.97,357.94,2205.19,3798.83,49.11,42.26,1535,3298,1,,
6599999,1721641766, 2024/7/22 9:49:26,55.91,42.95,358.13,2205.37,3793.95,49.11,42.26,1535,3299,1,,
6601999,1721641768, 2024/7/22 9:49:28,55.9,42.96,358.13,2205.37,3798.83,49.11,42.26,1535,3300,1,,
6603999,1721641770, 2024/7/22 9:49:30,55.89,42.96,358.13,2205.37,3793.95,49.11,42.26,1535,3301,1,,
6605999,1721641772, 2024/7/22 9:49:32,55.85,42.96,358.31,2205.56,3798.83,49.11,42.26,1535,3302,1,,
6608000,1721641774, 2024/7/22 9:49:34,55.88,43,358.13,2205.56,3798.83,49.11,42.26,1535,3303,1,,
6609998,1721641776, 2024/7/22 9:49:36,55.87,42.98,358.31,2205.56,3798.83,49.11,42.26,1535,3304,1,,
6611999,1721641778, 2024/7/22 9:49:38,55.85,43,358.31,2205.56,3798.83,49.11,42.26,1535,3305,1,,
6613999,1721641780, 2024/7/22 9:49:40,55.85,42.97,358.31,2205.75,3798.83,49.11,42.26,1535,3306,1,,
6615999,1721641782, 2024/7/22 9:49:42,55.81,43,358.31,2205.75,3798.83,49.11,42.26,1535,3307,1,,
6618000,1721641784, 2024/7/22 9:49:44,55.79,43,358.5,2205.94,3793.95,49.11,42.26,1535,3308,1,,
6619999,1721641786, 2024/7/22 9:49:46,55.8,43.02,358.5,2205.75,3798.83,49.11,42.26,1535,3309,1,,
6621999,1721641788, 2024/7/22 9:49:48,55.82,43.04,358.5,2205.94,3798.83,49.11,42.26,1535,3310,1,,
6623998,1721641790, 2024/7/22 9:49:50,55.76,43.02,358.5,2206.12,3793.95,49.11,42.26,1535,3311,1,,
6625999,1721641792, 2024/7/22 9:49:52,55.79,43.03,358.69,2206.31,3793.95,49.11,42.26,1535,3312,1,,
6627998,1721641794, 2024/7/22 9:49:54,55.76,43.05,358.69,2206.12,3798.83,49.11,42.26,1535,3313,1,,
6629999,1721641796, 2024/7/22 9:49:56,55.79,43.06,358.69,2206.31,3803.71,49.11,42.26,1535,3314,1,,
6631999,1721641798, 2024/7/22 9:49:58,55.74,43.07,358.69,2206.31,3793.95,49.11,42.26,1535,3315,1,,
6633999,1721641800, 2024/7/22 9:50:0,55.71,43.09,358.88,2206.5,3798.83,49.11,42.26,1535,3316,1,,
6635999,1721641802, 2024/7/22 9:50:2,55.74,43.08,358.88,2206.5,3793.95,49.11,42.26,1535,3317,1,,
6637999,1721641804, 2024/7/22 9:50:4,55.72,43.09,358.88,2206.5,3798.83,49.11,42.26,1535,3318,1,,
6639998,1721641806, 2024/7/22 9:50:6,55.69,43.06,358.88,2206.69,3793.95,49.11,42.26,1535,3319,1,,
6641998,1721641808, 2024/7/22 9:50:8,55.69,43.11,359.06,2206.69,3793.95,49.11,42.26,1535,3320,1,,
6643999,1721641810, 2024/7/22 9:50:10,55.66,43.09,359.44,2207.25,3774.41,49.11,42.76,1535,3321,1,,
6646000,1721641812, 2024/7/22 9:50:12,55.68,43.12,359.63,2207.25,3662.11,49.11,42.76,1535,3322,1,,
6647998,1721641814, 2024/7/22 9:50:14,55.67,43.11,359.63,2207.44,3676.76,49.11,42.76,1535,3323,1,,
6649999,1721641816, 2024/7/22 9:50:16,55.66,43.13,359.63,2207.44,3676.76,49.11,42.76,1535,3324,1,,
6651999,1721641818, 2024/7/22 9:50:18,55.6,43.1,359.63,2207.62,3671.87,49.11,42.76,1535,3325,1,,
6654000,1721641820, 2024/7/22 9:50:20,55.66,43.13,359.63,2207.62,3671.87,49.11,42.76,1535,3326,1,,
6656000,1721641822, 2024/7/22 9:50:22,55.63,43.13,359.81,2207.62,3676.76,49.11,42.76,1535,3327,1,,
6657999,1721641824, 2024/7/22 9:50:24,55.63,43.13,359.25,2207.25,3798.83,49.11,42.76,1535,3328,1,,
6659998,1721641826, 2024/7/22 9:50:26,55.62,43.13,359.44,2207.25,3793.95,49.11,42.76,1535,3329,1,,
6661999,1721641828, 2024/7/22 9:50:28,55.61,43.16,359.44,2207.44,3798.83,49.11,42.76,1535,3330,1,,
6663999,1721641830, 2024/7/22 9:50:30,55.62,43.17,359.44,2207.44,3798.83,48.56,42.76,1610,3331,1,,
6665999,1721641832, 2024/7/22 9:50:32,55.58,43.17,359.63,2207.44,3793.95,48.56,42.76,1610,3332,1,,
6667999,1721641834, 2024/7/22 9:50:34,55.56,43.16,359.63,2207.44,3798.83,48.56,42.76,1610,3333,1,,
6669999,1721641836, 2024/7/22 9:50:36,55.59,43.18,359.63,2207.62,3798.83,48.56,42.76,1610,3334,1,,
6671998,1721641838, 2024/7/22 9:50:38,55.55,43.18,359.63,2207.62,3798.83,48.56,42.76,1610,3335,1,,
6673999,1721641840, 2024/7/22 9:50:40,55.55,43.18,359.63,2207.81,3798.83,48.56,42.76,1610,3336,1,,
6675999,1721641842, 2024/7/22 9:50:42,55.52,43.2,359.81,2207.81,3803.71,48.56,42.76,1610,3337,1,,
6677999,1721641844, 2024/7/22 9:50:44,55.54,43.2,359.81,2207.81,3798.83,48.56,42.76,1610,3338,1,,
6679999,1721641846, 2024/7/22 9:50:46,55.54,43.21,359.81,2208,3803.71,48.56,42.76,1610,3339,1,,
6681999,1721641848, 2024/7/22 9:50:48,55.55,43.22,359.81,2208,3803.71,48.56,42.76,1610,3340,1,,
6684000,1721641850, 2024/7/22 9:50:50,55.48,43.22,360,2208,3803.71,48.56,42.76,1610,3341,1,,
6685999,1721641852, 2024/7/22 9:50:52,55.47,43.21,360,2208.19,3798.83,48.56,42.76,1610,3342,1,,
6688000,1721641854, 2024/7/22 9:50:54,55.46,43.25,360,2208.37,3798.83,48.56,42.76,1610,3343,1,,
6689998,1721641856, 2024/7/22 9:50:56,55.49,43.24,360.19,2208.37,3798.83,48.56,42.76,1610,3344,1,,
6691999,1721641858, 2024/7/22 9:50:58,55.49,43.26,360.19,2208.37,3803.71,48.56,42.76,1610,3345,1,,
6693998,1721641860, 2024/7/22 9:51:0,55.47,43.25,360.19,2208.37,3798.83,48.56,42.76,1610,3346,1,,
6695999,1721641862, 2024/7/22 9:51:2,55.49,43.24,360.19,2208.56,3798.83,48.56,42.76,1610,3347,1,,
6697998,1721641864, 2024/7/22 9:51:4,55.42,43.29,360.19,2208.56,3803.71,48.56,42.76,1610,3348,1,,
6700000,1721641866, 2024/7/22 9:51:6,55.45,43.28,360.38,2208.56,3798.83,48.56,42.76,1610,3349,1,,
6701999,1721641868, 2024/7/22 9:51:8,55.44,43.28,360.38,2208.75,3798.83,48.56,42.76,1610,3350,1,,
6703998,1721641870, 2024/7/22 9:51:10,55.41,43.28,360.38,2208.75,3798.83,48.56,42.76,1610,3351,1,,
6705999,1721641872, 2024/7/22 9:51:12,55.41,43.28,360.38,2208.75,3798.83,48.56,42.76,1610,3352,1,,
6707999,1721641874, 2024/7/22 9:51:14,55.39,43.28,360.38,2208.94,3803.71,48.56,42.76,1610,3353,1,,
6709999,1721641876, 2024/7/22 9:51:16,55.41,43.3,360.56,2208.94,3798.83,48.56,42.76,1610,3354,1,,
6712000,1721641878, 2024/7/22 9:51:18,55.39,43.33,360.56,2209.12,3798.83,48.56,42.76,1610,3355,1,,
6713999,1721641880, 2024/7/22 9:51:20,55.34,43.31,360.56,2209.12,3798.83,48.56,42.76,1610,3356,1,,
6715999,1721641882, 2024/7/22 9:51:22,55.35,43.32,360.56,2209.12,3793.95,48.56,42.76,1610,3357,1,,
6718000,1721641884, 2024/7/22 9:51:24,55.38,43.33,360.75,2209.12,3798.83,48.56,42.76,1610,3358,1,,
6720000,1721641886, 2024/7/22 9:51:26,55.37,43.34,360.75,2209.31,3798.83,48.56,42.76,1610,3359,1,,
6721998,1721641888, 2024/7/22 9:51:28,55.34,43.34,360.75,2209.31,3798.83,48.56,42.76,1610,3360,1,,
6723999,1721641890, 2024/7/22 9:51:30,55.32,43.32,360.94,2209.31,3793.95,48.56,42.76,1610,3361,1,,
6725999,1721641892, 2024/7/22 9:51:32,55.33,43.34,360.94,2209.5,3798.83,48.56,42.76,1610,3362,1,,
6727999,1721641894, 2024/7/22 9:51:34,55.33,43.35,360.94,2209.69,3798.83,48.56,42.76,1610,3363,1,,
6729999,1721641896, 2024/7/22 9:51:36,55.29,43.35,360.94,2209.69,3803.71,48.56,42.76,1610,3364,1,,
6731999,1721641898, 2024/7/22 9:51:38,55.31,43.37,360.94,2209.69,3793.95,48.56,42.76,1610,3365,1,,
6734000,1721641900, 2024/7/22 9:51:40,55.29,43.38,361.13,2209.69,3803.71,48.56,42.76,1610,3366,1,,
6735998,1721641902, 2024/7/22 9:51:42,55.27,43.36,361.13,2209.69,3803.71,48.56,42.76,1610,3367,1,,
6737999,1721641904, 2024/7/22 9:51:44,55.27,43.38,361.13,2209.69,3798.83,48.56,42.76,1610,3368,1,,
6739999,1721641906, 2024/7/22 9:51:46,55.28,43.38,361.13,2209.87,3798.83,48.56,42.76,1610,3369,1,,
6741998,1721641908, 2024/7/22 9:51:48,55.25,43.39,361.31,2209.87,3793.95,48.56,42.76,1610,3370,1,,
6744000,1721641910, 2024/7/22 9:51:50,55.22,43.4,361.31,2209.87,3793.95,48.56,42.76,1610,3371,1,,
6745999,1721641912, 2024/7/22 9:51:52,55.21,43.41,361.31,2210.06,3798.83,48.56,42.76,1610,3372,1,,
6748000,1721641914, 2024/7/22 9:51:54,55.22,43.4,361.5,2210.25,3798.83,48.56,42.76,1610,3373,1,,
6749999,1721641916, 2024/7/22 9:51:56,55.24,43.43,361.5,2210.25,3793.95,48.56,42.76,1610,3374,1,,
6752000,1721641918, 2024/7/22 9:51:58,55.24,43.41,361.5,2210.25,3798.83,48.56,42.76,1610,3375,1,,
6753999,1721641920, 2024/7/22 9:52:0,55.24,43.41,361.69,2210.25,3798.83,48.56,42.76,1610,3376,1,,
6755999,1721641922, 2024/7/22 9:52:2,55.19,43.44,361.5,2210.25,3798.83,48.56,42.76,1610,3377,1,,
6757999,1721641924, 2024/7/22 9:52:4,55.22,43.43,361.69,2210.44,3798.83,48.56,42.76,1610,3378,1,,
6760000,1721641926, 2024/7/22 9:52:6,55.19,43.42,361.69,2210.25,3798.83,48.56,42.76,1610,3379,1,,
6762000,1721641928, 2024/7/22 9:52:8,55.17,43.43,361.69,2210.44,3793.95,48.56,42.76,1610,3380,1,,
6763999,1721641930, 2024/7/22 9:52:10,55.16,43.43,361.88,2210.62,3798.83,48.56,42.76,1610,3381,1,,
6766000,1721641932, 2024/7/22 9:52:12,55.18,43.46,361.88,2210.62,3798.83,48.56,42.76,1610,3382,1,,
6767998,1721641934, 2024/7/22 9:52:14,55.16,43.45,361.88,2210.62,3793.95,48.56,42.76,1610,3383,1,,
6769999,1721641936, 2024/7/22 9:52:16,55.17,43.45,361.88,2210.62,3798.83,48.56,42.76,1610,3384,1,,
6771999,1721641938, 2024/7/22 9:52:18,55.18,43.48,362.06,2210.81,3793.95,48.56,42.76,1610,3385,1,,
6773999,1721641940, 2024/7/22 9:52:20,55.15,43.46,361.88,2210.81,3798.83,48.56,42.76,1610,3386,1,,
6775999,1721641942, 2024/7/22 9:52:22,55.14,43.45,362.06,2210.81,3798.83,48.56,42.76,1610,3387,1,,
6777999,1721641944, 2024/7/22 9:52:24,55.12,43.46,362.06,2211,3798.83,48.56,42.76,1610,3388,1,,
6780000,1721641946, 2024/7/22 9:52:26,55.11,43.49,362.06,2211,3798.83,48.56,42.76,1610,3389,1,,
6782000,1721641948, 2024/7/22 9:52:28,55.1,43.49,362.25,2211,3798.83,48.56,42.76,1610,3390,1,,
6783998,1721641950, 2024/7/22 9:52:30,55.12,43.49,362.25,2211,3798.83,48.56,42.76,1610,3391,1,,
6785999,1721641953, 2024/7/22 9:52:33,55.1,43.48,362.25,2211,3793.95,48.56,42.76,1610,3392,1,,
6787998,1721641955, 2024/7/22 9:52:35,55.07,43.49,362.25,2211.19,3793.95,48.56,42.76,1610,3393,1,,
6789999,1721641957, 2024/7/22 9:52:37,55.06,43.51,362.44,2211.37,3798.83,48.56,42.76,1610,3394,1,,
6792000,1721641959, 2024/7/22 9:52:39,55.08,43.5,362.44,2211.19,3793.95,48.56,42.76,1610,3395,1,,
6793999,1721641961, 2024/7/22 9:52:41,55.09,43.5,362.44,2211.37,3798.83,48.56,42.76,1610,3396,1,,
6796000,1721641963, 2024/7/22 9:52:43,55.07,43.5,362.44,2211.37,3793.95,48.56,42.76,1610,3397,1,,
6798000,1721641965, 2024/7/22 9:52:45,55.06,43.52,362.63,2211.37,3793.95,48.56,42.76,1610,3398,1,,
6799998,1721641967, 2024/7/22 9:52:47,55.06,43.55,362.63,2211.37,3793.95,48.56,42.76,1610,3399,1,,
6801998,1721641969, 2024/7/22 9:52:49,55.05,43.52,362.63,2211.56,3793.95,48.56,42.76,1610,3400,1,,
6803999,1721641971, 2024/7/22 9:52:51,55.04,43.52,362.63,2211.75,3793.95,48.56,42.76,1610,3401,1,,
6805999,1721641973, 2024/7/22 9:52:53,55.04,43.54,362.81,2211.56,3793.95,48.56,42.76,1610,3402,1,,
6808000,1721641975, 2024/7/22 9:52:55,55.02,43.54,362.81,2211.75,3798.83,48.56,42.76,1610,3403,1,,
6809999,1721641977, 2024/7/22 9:52:57,55.02,43.57,362.81,2211.75,3798.83,48.56,42.76,1610,3404,1,,
6811999,1721641979, 2024/7/22 9:52:59,55,43.56,362.81,2211.75,3789.06,48.56,42.76,1610,3405,1,,
6813999,1721641981, 2024/7/22 9:53:1,55.01,43.56,363,2211.75,3798.83,48.56,42.76,1610,3406,1,,
6815998,1721641983, 2024/7/22 9:53:3,55.01,43.57,363,2211.94,3798.83,48.56,42.76,1610,3407,1,,
6818000,1721641985, 2024/7/22 9:53:5,55.02,43.56,363,2211.94,3798.83,48.56,42.76,1610,3408,1,,
6819999,1721641987, 2024/7/22 9:53:7,54.97,43.57,363,2211.94,3798.83,48.56,42.76,1610,3409,1,,
6821999,1721641989, 2024/7/22 9:53:9,54.96,43.6,363.19,2211.94,3793.95,48.56,42.76,1610,3410,1,,
6823999,1721641991, 2024/7/22 9:53:11,54.98,43.57,363.75,2212.69,3774.41,48.56,43.18,1610,3411,1,,
6826000,1721641993, 2024/7/22 9:53:13,54.95,43.59,363.75,2212.69,3662.11,48.56,43.18,1610,3412,1,,
6827999,1721641995, 2024/7/22 9:53:15,54.96,43.59,363.75,2212.69,3676.76,48.56,43.18,1610,3413,1,,
6829999,1721641997, 2024/7/22 9:53:17,54.92,43.6,363.75,2212.88,3676.76,48.56,43.18,1610,3414,1,,
6832000,1721641999, 2024/7/22 9:53:19,54.94,43.61,363.94,2212.69,3676.76,48.56,43.18,1610,3415,1,,
6833998,1721642001, 2024/7/22 9:53:21,54.92,43.62,363.94,2212.69,3671.87,48.56,43.18,1610,3416,1,,
6835999,1721642003, 2024/7/22 9:53:23,54.91,43.61,363.94,2212.88,3671.87,48.56,43.18,1610,3417,1,,
6837998,1721642005, 2024/7/22 9:53:25,54.92,43.62,363.56,2212.31,3798.83,48.56,43.18,1610,3418,1,,
6839999,1721642007, 2024/7/22 9:53:27,54.91,43.61,363.56,2212.5,3798.83,48.56,43.18,1610,3419,1,,
6841999,1721642009, 2024/7/22 9:53:29,54.93,43.64,363.56,2212.5,3798.83,48.56,43.18,1610,3420,1,,
6843999,1721642011, 2024/7/22 9:53:31,54.91,43.63,363.56,2212.5,3798.83,47.86,43.18,1677,3421,1,,
6846000,1721642013, 2024/7/22 9:53:33,54.95,43.64,363.75,2212.69,3793.95,47.86,43.18,1677,3422,1,,
6847998,1721642015, 2024/7/22 9:53:35,54.89,43.65,363.75,2212.69,3798.83,47.86,43.18,1677,3423,1,,
6849998,1721642017, 2024/7/22 9:53:37,54.91,43.65,363.75,2212.69,3798.83,47.86,43.18,1677,3424,1,,
6851999,1721642019, 2024/7/22 9:53:39,54.9,43.65,363.75,2212.69,3798.83,47.86,43.18,1677,3425,1,,
6853999,1721642021, 2024/7/22 9:53:41,54.9,43.67,363.94,2212.88,3798.83,47.86,43.18,1677,3426,1,,
6855999,1721642023, 2024/7/22 9:53:43,54.89,43.66,364.13,2212.88,3793.95,47.86,43.18,1677,3427,1,,
6857999,1721642025, 2024/7/22 9:53:45,54.89,43.65,363.94,2212.88,3793.95,47.86,43.18,1677,3428,1,,
6860000,1721642027, 2024/7/22 9:53:47,54.86,43.66,363.94,2213.06,3798.83,47.86,43.18,1677,3429,1,,
6862000,1721642029, 2024/7/22 9:53:49,54.85,43.66,364.13,2212.88,3793.95,47.86,43.18,1677,3430,1,,
6863998,1721642031, 2024/7/22 9:53:51,54.86,43.67,364.13,2213.06,3798.83,47.86,43.18,1677,3431,1,,
6865999,1721642033, 2024/7/22 9:53:53,54.86,43.68,364.13,2213.06,3793.95,47.86,43.18,1677,3432,1,,
6867998,1721642035, 2024/7/22 9:53:55,54.87,43.69,364.31,2213.25,3798.83,47.86,43.18,1677,3433,1,,
6869999,1721642037, 2024/7/22 9:53:57,54.82,43.68,364.31,2213.25,3798.83,47.86,43.18,1677,3434,1,,
6871999,1721642039, 2024/7/22 9:53:59,54.82,43.7,364.31,2213.25,3793.95,47.86,43.18,1677,3435,1,,
6873999,1721642041, 2024/7/22 9:54:1,54.82,43.7,364.31,2213.25,3798.83,47.86,43.18,1677,3436,1,,
6875999,1721642043, 2024/7/22 9:54:3,54.79,43.71,364.5,2213.44,3803.71,47.86,43.18,1677,3437,1,,
6877999,1721642045, 2024/7/22 9:54:5,54.79,43.72,364.5,2213.44,3798.83,47.86,43.18,1677,3438,1,,
6879998,1721642047, 2024/7/22 9:54:7,54.79,43.71,364.5,2213.44,3793.95,47.86,43.18,1677,3439,1,,
6881999,1721642049, 2024/7/22 9:54:9,54.81,43.72,364.5,2213.44,3793.95,47.86,43.18,1677,3440,1,,
6883998,1721642051, 2024/7/22 9:54:11,54.76,43.74,364.69,2213.62,3798.83,47.86,43.18,1677,3441,1,,
6886000,1721642053, 2024/7/22 9:54:13,54.8,43.72,364.69,2213.62,3793.95,47.86,43.18,1677,3442,1,,
6888000,1721642055, 2024/7/22 9:54:15,54.81,43.74,364.69,2213.62,3793.95,47.86,43.18,1677,3443,1,,
6889999,1721642057, 2024/7/22 9:54:17,54.76,43.72,364.88,2213.81,3793.95,47.86,43.18,1677,3444,1,,
6891999,1721642059, 2024/7/22 9:54:19,54.74,43.75,364.69,2213.81,3798.83,47.86,43.18,1677,3445,1,,
6893999,1721642061, 2024/7/22 9:54:21,54.77,43.75,364.69,2213.81,3793.95,47.86,43.18,1677,3446,1,,
6896000,1721642063, 2024/7/22 9:54:23,54.77,43.75,364.88,2214,3798.83,47.86,43.18,1677,3447,1,,
6897999,1721642065, 2024/7/22 9:54:25,54.71,43.76,364.88,2214.19,3798.83,47.86,43.18,1677,3448,1,,
6900000,1721642067, 2024/7/22 9:54:27,54.73,43.76,364.88,2214,3793.95,47.86,43.18,1677,3449,1,,
6902000,1721642069, 2024/7/22 9:54:29,54.73,43.75,365.06,2214,3803.71,47.86,43.18,1677,3450,1,,
6903999,1721642071, 2024/7/22 9:54:31,54.74,43.77,365.06,2214,3798.83,47.86,43.18,1677,3451,1,,
6905999,1721642073, 2024/7/22 9:54:33,54.71,43.77,365.25,2214,3798.83,47.86,43.18,1677,3452,1,,
6907999,1721642075, 2024/7/22 9:54:35,54.71,43.76,365.25,2214.19,3798.83,47.86,43.18,1677,3453,1,,
6909999,1721642077, 2024/7/22 9:54:37,54.72,43.77,365.25,2214.19,3793.95,47.86,43.18,1677,3454,1,,
6911998,1721642079, 2024/7/22 9:54:39,54.71,43.78,365.25,2214.19,3798.83,47.86,43.18,1677,3455,1,,
6913999,1721642081, 2024/7/22 9:54:41,54.69,43.78,365.44,2214.37,3793.95,47.86,43.18,1677,3456,1,,
6915999,1721642083, 2024/7/22 9:54:43,54.69,43.8,365.44,2214.37,3798.83,47.86,43.18,1677,3457,1,,
6918000,1721642085, 2024/7/22 9:54:45,54.69,43.8,365.44,2214.37,3798.83,47.86,43.18,1677,3458,1,,
6920000,1721642087, 2024/7/22 9:54:47,54.7,43.8,365.44,2214.56,3793.95,47.86,43.18,1677,3459,1,,
6922000,1721642089, 2024/7/22 9:54:49,54.67,43.83,365.63,2214.56,3798.83,47.86,43.18,1677,3460,1,,
6924000,1721642091, 2024/7/22 9:54:51,54.65,43.83,365.63,2214.56,3798.83,47.86,43.18,1677,3461,1,,
6925999,1721642093, 2024/7/22 9:54:53,54.67,43.81,365.81,2214.56,3798.83,47.86,43.18,1677,3462,1,,
6928000,1721642095, 2024/7/22 9:54:55,54.63,43.83,365.63,2214.56,3798.83,47.86,43.18,1677,3463,1,,
6929998,1721642097, 2024/7/22 9:54:57,54.63,43.83,365.81,2214.75,3798.83,47.86,43.18,1677,3464,1,,
6931998,1721642099, 2024/7/22 9:54:59,54.62,43.8,365.81,2214.75,3798.83,47.86,43.18,1677,3465,1,,
6933999,1721642101, 2024/7/22 9:55:1,54.62,43.83,365.81,2214.75,3798.83,47.86,43.18,1677,3466,1,,
6935999,1721642103, 2024/7/22 9:55:3,54.6,43.83,365.81,2214.94,3798.83,47.86,43.18,1677,3467,1,,
6937999,1721642105, 2024/7/22 9:55:5,54.62,43.85,366,2214.94,3798.83,47.86,43.18,1677,3468,1,,
6939999,1721642107, 2024/7/22 9:55:7,54.62,43.83,366,2214.94,3798.83,47.86,43.18,1677,3469,1,,
6941999,1721642109, 2024/7/22 9:55:9,54.59,43.84,366,2214.94,3798.83,47.86,43.18,1677,3470,1,,
